acteur_id,nom,prenom,groupe_organe_ref,groupe_code,groupe_libelle,groupe_libelle_court,civilite,trigramme,circonscription_numero,departement,profession,uri_hatvp,groupe_couleur,position_politique
PA720430,Bernalicis,Ugo,PO845413,LFI-NFP,La France insoumise - Nouveau Front Populaire,LFI-NFP,M.,UBE,2,Nord,Fonctionnaire de catégorie A,https://www.hatvp.fr/pages_nominatives/bernalicis-ugo,#C00D0D,
PA720446,Liso,Brigitte,PO845407,EPR,Ensemble pour la République,EPR,Mme,BLI,4,Nord,Commerçant,https://www.hatvp.fr/pages_nominatives/liso-brigitte,#7B4591,
PA720468,Chenu,Sébastien,PO845401,RN,Rassemblement National,RN,M.,SCE,19,Nord,Conseiller en communication,https://www.hatvp.fr/pages_nominatives/chenu-sebastien,#313567,
PA720480,Parmentier-Lecocq,Charlotte,PO845470,HOR,Horizons & Indépendants,HOR,Mme,CLE,6,Nord,Industriel-Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/parmentier-lecocq-charlotte,#B5E2F9,
PA720552,Rauch,Isabelle,PO845470,HOR,Horizons & Indépendants,HOR,Mme,IRA,9,Moselle,Consultante,https://www.hatvp.fr/pages_nominatives/rauch-isabelle-7394,#B5E2F9,
PA720560,Goulet,Perrine,PO845454,DEM,Les Démocrates,Dem,Mme,PGU,1,Nièvre,Autre cadre (secteur privé),https://www.hatvp.fr/pages_nominatives/goulet-perrine,#F07E26,
PA720614,Le Pen,Marine,PO845401,RN,Rassemblement National,RN,Mme,MLP,11,Pas-de-Calais,Avocate,https://www.hatvp.fr/pages_nominatives/le-pen-marine,#313567,
PA720668,Blairy,Emmanuel,PO845401,RN,Rassemblement National,RN,M.,EBLA,1,Pas-de-Calais,Fonctionnaire territorial,https://www.hatvp.fr/pages_nominatives/blairy-emmanuel-23519,#313567,
PA720720,Poueyto,Josy,PO845454,DEM,Les Démocrates,Dem,Mme,JPE,1,Pyrénées-Atlantiques,Retraitée de la fonction publique (hors enseignement),https://www.hatvp.fr/pages_nominatives/poueyto-josy-7484,#F07E26,
PA720728,Mattei,Jean-Paul,PO845454,DEM,Les Démocrates,Dem,M.,JMT,2,Pyrénées-Atlantiques,Notaire,https://www.hatvp.fr/pages_nominatives/mattei-jean-paul,#F07E26,
PA720822,Bilde,Bruno,PO845401,RN,Rassemblement National,RN,M.,BBI,12,Pas-de-Calais,Juriste,https://www.hatvp.fr/pages_nominatives/bilde-bruno,#313567,
PA720838,Bourouaha,Soumya,PO845514,GDR,Gauche Démocrate et Républicaine,GDR,Mme,SBH,4,Seine-Saint-Denis,Professeure,https://www.hatvp.fr/pages_nominatives/bourouaha-soumya-24210,#830E21,
PA720846,Lachaud,Bastien,PO845413,LFI-NFP,La France insoumise - Nouveau Front Populaire,LFI-NFP,M.,BLA,6,Seine-Saint-Denis,Professeur du secondaire et technique,https://www.hatvp.fr/pages_nominatives/lachaud-bastien,#C00D0D,
PA720892,Panot,Mathilde,PO845413,LFI-NFP,La France insoumise - Nouveau Front Populaire,LFI-NFP,Mme,MPA,10,Val-de-Marne,Coordinatrice de projets associatifs,https://www.hatvp.fr/pages_nominatives/panot-mathilde,#C00D0D,
PA720952,Taché,Aurélien,PO845413,LFI-NFP,La France insoumise - Nouveau Front Populaire,LFI-NFP,M.,ATA,10,Val-d'Oise,Fonctionnaire de catégorie A,https://www.hatvp.fr/pages_nominatives/tache-aurelien,#C00D0D,
PA720960,Serva,Olivier,PO845485,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,M.,OSE,1,Guadeloupe,Expert comptable,https://www.hatvp.fr/pages_nominatives/serva-olivier,#FFD96F,
PA720976,Mathiasin,Max,PO845485,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,M.,MMT,3,Guadeloupe,Fonction publique territoriale,https://www.hatvp.fr/pages_nominatives/mathiasin-max,#FFD96F,
PA720992,William,Jiovanny,PO845419,SOC,Socialistes et apparentés,SOC,M.,JWI,1,Martinique,Profession libérale,https://www.hatvp.fr/pages_nominatives/william-jiovanny-20225,#F5B4CE,
PA721004,Lakrafi,Amélia,PO845407,EPR,Ensemble pour la République,EPR,Mme,ALK,10,Français établis hors de France,Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/lakrafi-amelia,#7B4591,
PA721024,Genetet,Anne,PO845407,EPR,Ensemble pour la République,EPR,Mme,AGN,11,Français établis hors de France,Médecin généraliste,https://www.hatvp.fr/pages_nominatives/genetet-anne,#7B4591,
PA721062,Ratenon,Jean-Hugues,PO845413,LFI-NFP,La France insoumise - Nouveau Front Populaire,LFI-NFP,M.,JRA,5,Réunion,Employé (secteur privé),https://www.hatvp.fr/pages_nominatives/ratenon-jean-hugues,#C00D0D,
PA721110,Sanquer,Nicole,PO845485,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,Mme,NSA,2,Polynésie Française,Professeur du secondaire et technique,https://www.hatvp.fr/pages_nominatives/sanquer-nicole,#FFD96F,
PA721158,Anglade,Pieyre-Alexandre,PO845407,EPR,Ensemble pour la République,EPR,M.,PAE,4,Français établis hors de France,Agent contractuel au Parlement européen,https://www.hatvp.fr/pages_nominatives/anglade-pieyre-alexandre,#7B4591,
PA721182,Petit,Frédéric,PO845454,DEM,Les Démocrates,Dem,M.,FPE,7,Français établis hors de France,Ingénieur,https://www.hatvp.fr/pages_nominatives/petit-frederic,#F07E26,
PA721202,Coquerel,Éric,PO845413,LFI-NFP,La France insoumise - Nouveau Front Populaire,LFI-NFP,M.,ECO,1,Seine-Saint-Denis,Industriel-Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/coquerel-eric,#C00D0D,
PA721210,Corbière,Alexis,PO845439,ECOS,Écologiste et Social,EcoS,M.,ACO,7,Seine-Saint-Denis,Professeur de lycée professionnel,https://www.hatvp.fr/pages_nominatives/corbiere-alexis,#77AA79,
PA721234,Petit,Maud,PO845454,DEM,Les Démocrates,Dem,Mme,MPT,4,Val-de-Marne,Chargée de ressources humaines,https://www.hatvp.fr/pages_nominatives/petit-maud,#F07E26,
PA721270,Peu,Stéphane,PO845514,GDR,Gauche Démocrate et Républicaine,GDR,M.,SPE,2,Seine-Saint-Denis,Employé,https://www.hatvp.fr/pages_nominatives/peu-stephane,#830E21,
PA721296,Gouffier Valente,Guillaume,PO845407,EPR,Ensemble pour la République,EPR,M.,GGO,6,Val-de-Marne,Manager public,https://www.hatvp.fr/pages_nominatives/gouffier-valente-guillaume,#7B4591,
PA721314,Schellenberger,Raphaël,PO840056,NI,Non inscrit,NI,M.,RSC,4,Haut-Rhin,(33) - Cadre de la fonction publique,https://www.hatvp.fr/pages_nominatives/schellenberger-raphael,#8D949A,
PA721336,Brocard,Blandine,PO845454,DEM,Les Démocrates,Dem,Mme,BBC,5,Rhône,Employée (secteur privé),https://www.hatvp.fr/pages_nominatives/brocard-blandine,#F07E26,
PA721410,Bonnivard,Émilie,PO845425,DR,Droite Républicaine,DR,Mme,EBN,3,Savoie,Cadre à la Caisse des Dépôts et Consignations,https://www.hatvp.fr/pages_nominatives/bonnivard-emilie,#8CB0DC,
PA721426,Riotton,Véronique,PO845407,EPR,Ensemble pour la République,EPR,Mme,VRI,1,Haute-Savoie,Consultante-Coach en Ressources Humaines,https://www.hatvp.fr/pages_nominatives/riotton-veronique,#7B4591,
PA721458,Roseren,Xavier,PO845470,HOR,Horizons & Indépendants,HOR,M.,XRO,6,Haute-Savoie,Commerçant,https://www.hatvp.fr/pages_nominatives/roseren-xavier,#B5E2F9,
PA721474,Viry,Stéphane,PO845485,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,M.,SVI,1,Vosges,Avocat,https://www.hatvp.fr/pages_nominatives/viry-stephane,#FFD96F,
PA721486,Naegelen,Christophe,PO845485,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,M.,CNA,3,Vosges,Industriel-Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/naegelen-christophe,#FFD96F,
PA721584,Terlier,Jean,PO845407,EPR,Ensemble pour la République,EPR,M.,JTR,3,Tarn,Avocat,https://www.hatvp.fr/pages_nominatives/terlier-jean,#7B4591,
PA721612,Guillerm,Carole,PO845454,DEM,Les Démocrates,Dem,Mme,CGUI,12,Hauts-de-Seine,Conseillère ministérielle,https://www.hatvp.fr/pages_nominatives/guillerm-carole-24466,#F07E26,
PA721632,Lemoine,Patricia,PO845407,EPR,Ensemble pour la République,EPR,Mme,PLOM,5,Seine-et-Marne,retraitée,https://www.hatvp.fr/pages_nominatives/lemoine-patricia,#7B4591,
PA721750,Calvez,Céline,PO845407,EPR,Ensemble pour la République,EPR,Mme,CCA,5,Hauts-de-Seine,Consultante communication,https://www.hatvp.fr/pages_nominatives/calvez-celine,#7B4591,
PA721764,Grégoire,Olivia,PO845407,EPR,Ensemble pour la République,EPR,Mme,OGR,12,Paris,Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/gregoire-olivia,#7B4591,
PA721816,Boucard,Ian,PO845425,DR,Droite Républicaine,DR,M.,IBO,1,Territoire de Belfort,Autre cadre (secteur privé),https://www.hatvp.fr/pages_nominatives/boucard-ian,#8CB0DC,
PA721844,Piron,Béatrice,PO845470,HOR,Horizons & Indépendants,HOR,Mme,BPI,3,Yvelines,Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/piron-beatrice,#B5E2F9,
PA721852,Lebec,Marie,PO845407,EPR,Ensemble pour la République,EPR,Mme,MLE,4,Yvelines,Consultante en affaires publiques,https://www.hatvp.fr/pages_nominatives/lebec-marie,#7B4591,
PA721896,Faucillon,Elsa,PO845514,GDR,Gauche Démocrate et Républicaine,GDR,Mme,EFA,1,Hauts-de-Seine,Employée du secteur privé,https://www.hatvp.fr/pages_nominatives/faucillon-elsa,#830E21,
PA721908,Braun-Pivet,Yaël,PO845407,EPR,Ensemble pour la République,EPR,Mme,YBR,5,Yvelines,Avocate,https://www.hatvp.fr/pages_nominatives/braun-pivet-yael,#7B4591,
PA721916,Pouzyreff,Natalia,PO845407,EPR,Ensemble pour la République,EPR,Mme,NPU,6,Yvelines,Ingénieure,https://www.hatvp.fr/pages_nominatives/pouzyreff-natalia,#7B4591,
PA721932,Lorho,Marie-France,PO845401,RN,Rassemblement National,RN,Mme,MLO,4,Vaucluse,Déléguée médicale,https://www.hatvp.fr/pages_nominatives/lorho-marie-france,#313567,
PA721960,Obono,Danièle,PO845413,LFI-NFP,La France insoumise - Nouveau Front Populaire,LFI-NFP,Mme,DOB,17,Paris,Bibliothécaire,https://www.hatvp.fr/pages_nominatives/obono-daniele,#C00D0D,
PA721984,Latombe,Philippe,PO845454,DEM,Les Démocrates,Dem,M.,PLA,1,Vendée,Cadre supérieur (secteur privé),https://www.hatvp.fr/pages_nominatives/latombe-philippe,#F07E26,
PA722000,Buchou,Stéphane,PO845407,EPR,Ensemble pour la République,EPR,M.,SBU,3,Vendée,Cadre supérieur (secteur privé),https://www.hatvp.fr/pages_nominatives/buchou-stephane,#7B4591,
PA722070,Henriet,Pierre,PO845470,HOR,Horizons & Indépendants,HOR,M.,PHN,5,Vendée,Professeur du secondaire et technique,https://www.hatvp.fr/pages_nominatives/henriet-pierre,#B5E2F9,
PA722102,Vidal,Annie,PO845407,EPR,Ensemble pour la République,EPR,Mme,AVD,2,Seine-Maritime,Retraitée de la fonction publique hospitalière,https://www.hatvp.fr/pages_nominatives/vidal-annie,#7B4591,
PA722134,Fiévet,Jean-Marie,PO845407,EPR,Ensemble pour la République,EPR,M.,JFI,3,Deux-Sèvres,Fonctionnaire de catégorie B,https://www.hatvp.fr/pages_nominatives/fievet-jean-marie,#7B4591,
PA722142,Ruffin,François,PO845439,ECOS,Écologiste et Social,EcoS,M.,FRU,1,Somme,Reporter,https://www.hatvp.fr/pages_nominatives/ruffin-francois,#77AA79,
PA722150,Houlié,Sacha,PO845419,SOC,Socialistes et apparentés,SOC,M.,SHO,2,Vienne,Avocat,https://www.hatvp.fr/pages_nominatives/houlie-sacha,#8D949A,
PA722162,Turquois,Nicolas,PO845454,DEM,Les Démocrates,Dem,M.,NTU,4,Vienne,Agriculteur-propriétaire exploitant,https://www.hatvp.fr/pages_nominatives/turquois-nicolas,#F07E26,
PA722190,Attal,Gabriel,PO845407,EPR,Ensemble pour la République,EPR,M.,GAT,10,Hauts-de-Seine,Consultant,https://www.hatvp.fr/pages_nominatives/attal-gabriel,#7B4591,
PA722252,Rixain,Marie-Pierre,PO845407,EPR,Ensemble pour la République,EPR,Mme,MRI,4,Essonne,Consultante en communication,https://www.hatvp.fr/pages_nominatives/rixain-marie-pierre,#7B4591,
PA722284,Fuchs,Bruno,PO845454,DEM,Les Démocrates,Dem,M.,BFU,6,Haut-Rhin,Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/fuchs-bruno,#F07E26,
PA722336,Thiébaut,Vincent,PO845470,HOR,Horizons & Indépendants,HOR,M.,VTH,9,Bas-Rhin,Autre cadre (secteur privé),https://www.hatvp.fr/pages_nominatives/thiebaut-vincent,#B5E2F9,
PA722358,Gassilloud,Thomas,PO845407,EPR,Ensemble pour la République,EPR,M.,TGA,10,Rhône,Industriel - Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/gassilloud-thomas,#7B4591,
PA722366,Fugit,Jean-Luc,PO845407,EPR,Ensemble pour la République,EPR,M.,JFU,11,Rhône,Professeur de faculté,https://www.hatvp.fr/pages_nominatives/fugit-jean-luc,#7B4591,
PA722374,Isaac-Sibille,Cyrille,PO845454,DEM,Les Démocrates,Dem,M.,CIS,12,Rhône,Médecin,https://www.hatvp.fr/pages_nominatives/isaac-sibille-cyrille,#F07E26,
PA722382,Dirx,Benjamin,PO845407,EPR,Ensemble pour la République,EPR,M.,BDI,1,Saône-et-Loire,Industriel-Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/dirx-benjamin,#7B4591,
PA722390,Corneloup,Josiane,PO845425,DR,Droite Républicaine,DR,Mme,JCR,2,Saône-et-Loire,Pharmacien,https://www.hatvp.fr/pages_nominatives/corneloup-josiane-2422,#8CB0DC,
PA736201,Taillé-Polian,Sophie,PO845439,ECOS,Écologiste et Social,EcoS,Mme,STI,11,Val-de-Marne,Cadre de la fonction publique,https://www.hatvp.fr/pages_nominatives/taille-polian-sophie,#77AA79,
PA757225,Seo,Mikaele,PO845407,EPR,Ensemble pour la République,EPR,M.,MIO,1,Wallis-et-Futuna,Profession intermédiaire administrative de la fonction publique,https://www.hatvp.fr/pages_nominatives/seo-mikaele-24245,#7B4591,
PA759832,Pannier-Runacher,Agnès,PO845407,EPR,Ensemble pour la République,EPR,Mme,APN,2,Pas-de-Calais,Dirigeante d'entreprise,https://www.hatvp.fr/pages_nominatives/pannier-runacher-agnes,#7B4591,
PA774954,Blin,Anne-Laure,PO845425,DR,Droite Républicaine,DR,Mme,ABI,3,Maine-et-Loire,Juriste,https://www.hatvp.fr/pages_nominatives/blin-anne-laure-20484,#8CB0DC,
PA774958,Leseul,Gérard,PO845419,SOC,Socialistes et apparentés,SOC,M.,GLE,5,Seine-Maritime,Cadre d'entreprise / enseignant universitaire,https://www.hatvp.fr/pages_nominatives/leseul-gerard-20487,#F5B4CE,
PA774960,Santiago,Isabelle,PO845419,SOC,Socialistes et apparentés,SOC,Mme,ISA,9,Val-de-Marne,Cadre territorial,https://www.hatvp.fr/pages_nominatives/santiago-isabelle-8082,#F5B4CE,
PA774962,Lebon,Karine,PO845514,GDR,Gauche Démocrate et Républicaine,GDR,Mme,KLE,2,Réunion,Professeure des écoles,https://www.hatvp.fr/pages_nominatives/lebon-karine-20486,#830E21,
PA791812,Chikirou,Sophia,PO845413,LFI-NFP,La France insoumise - Nouveau Front Populaire,LFI-NFP,Mme,SCHI,6,Paris,Chef d'entreprise de 10 salariés ou plus,https://www.hatvp.fr/pages_nominatives/chikirou-sophia-24207,#C00D0D,
PA791824,Legrain,Sarah,PO845413,LFI-NFP,La France insoumise - Nouveau Front Populaire,LFI-NFP,Mme,SLE,16,Paris,Professeure de français,https://www.hatvp.fr/pages_nominatives/legrain-sarah-24203,#C00D0D,
PA793094,Ray,Nicolas,PO845425,DR,Droite Républicaine,DR,M.,NRA,3,Allier,Inspecteur principal des Finances publiques,https://www.hatvp.fr/pages_nominatives/ray-nicolas-24253,#8CB0DC,
PA793102,Girard,Christian,PO845401,RN,Rassemblement National,RN,M.,CGI,1,Alpes-de-Haute-Provence,Ancien cadre,https://www.hatvp.fr/pages_nominatives/girard-christian-24287,#313567,
PA793122,Daubié,Romain,PO845454,DEM,Les Démocrates,Dem,M.,RDA,2,Ain,Avocat,https://www.hatvp.fr/pages_nominatives/daubie-romain,#F07E26,
PA793134,Buisson,Jérôme,PO845401,RN,Rassemblement National,RN,M.,JBI,4,Ain,Professeur d'italien,https://www.hatvp.fr/pages_nominatives/buisson-jerome-24280,#313567,
PA793146,Dragon,Nicolas,PO845401,RN,Rassemblement National,RN,M.,NDR,1,Aisne,Profession libérale,https://www.hatvp.fr/pages_nominatives/dragon-nicolas-24250,#313567,
PA793158,Beaurain,José,PO845401,RN,Rassemblement National,RN,M.,JBE,4,Aisne,Artisan,https://www.hatvp.fr/pages_nominatives/beaurain-jose-24140,#313567,
PA793166,Dessigny,Jocelyn,PO845401,RN,Rassemblement National,RN,M.,JDG,5,Aisne,Cadre administratif et commercial d'entreprise,https://www.hatvp.fr/pages_nominatives/dessigny-jocelyn-24262,#313567,
PA793174,Monnet,Yannick,PO845514,GDR,Gauche Démocrate et Républicaine,GDR,M.,YMO,1,Allier,Cadre de la fonction publique,https://www.hatvp.fr/pages_nominatives/monnet-yannick-24259,#830E21,
PA793182,Bovet,Jorys,PO845401,RN,Rassemblement National,RN,M.,JBV,2,Allier,Chauffeur-livreur,https://www.hatvp.fr/pages_nominatives/bovet-jorys-24137,#313567,
PA793194,Vuibert,Lionel,PO840056,NI,Non inscrit,NI,M.,LVU,1,Ardennes,Directeur général,https://www.hatvp.fr/pages_nominatives/vuibert-lionel-24177,#8D949A,
PA793214,Abadie-Amiel,Audrey,PO845485,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,Mme,AAB,2,Ariège,Enseignante,https://www.hatvp.fr/pages_nominatives/abadie-amiel-audrey-29921,#FFD96F,
PA793218,Guitton,Jordan,PO845401,RN,Rassemblement National,RN,M.,JGT,1,Aube,Assistant Parlementaire,https://www.hatvp.fr/pages_nominatives/guitton-jordan-24258,#313567,
PA793230,Ranc,Angélique,PO845401,RN,Rassemblement National,RN,Mme,ARA,3,Aube,Sans activité professionnelle,https://www.hatvp.fr/pages_nominatives/ranc-angelique-24274,#313567,
PA793246,Falcon,Frédéric,PO845401,RN,Rassemblement National,RN,M.,FFA,2,Aude,Commerçant et assimilé,https://www.hatvp.fr/pages_nominatives/falcon-frederic-24248,#313567,
PA793254,Rancoule,Julien,PO845401,RN,Rassemblement National,RN,M.,JRN,3,Aude,Profession libérale,https://www.hatvp.fr/pages_nominatives/rancoule-julien-24149,#313567,
PA793262,Alexandre,Laurent,PO845413,LFI-NFP,La France insoumise - Nouveau Front Populaire,LFI-NFP,M.,LAL,2,Aveyron,Ouvrier qualifié de type industriel,https://www.hatvp.fr/pages_nominatives/alexandre-laurent-24165,#C00D0D,
PA793270,Rousset,Jean-François,PO845407,EPR,Ensemble pour la République,EPR,M.,JRO,3,Aveyron,Chirurgien,https://www.hatvp.fr/pages_nominatives/rousset-jean-francois-24339,#7B4591,
PA793290,Lelouis,Gisèle,PO845401,RN,Rassemblement National,RN,Mme,GLL,3,Bouches-du-Rhône,Ancien employé,https://www.hatvp.fr/pages_nominatives/lelouis-gisele-24333,#313567,
PA793298,Tivoli,Lionel,PO845401,RN,Rassemblement National,RN,M.,LTI,2,Alpes-Maritimes,Chef d'entreprise de 10 salariés ou plus,https://www.hatvp.fr/pages_nominatives/tivoli-lionel-24176,#313567,
PA793322,D'Intorni,Christelle,PO872880,UDDPLR,Union des droites pour la République,UDR,Mme,CIN,5,Alpes-Maritimes,Avocate,https://www.hatvp.fr/pages_nominatives/d-intorni-christelle-20430,#3367A7,
PA793334,Tribuiani,Cyril,PO845401,RN,Rassemblement National,RN,M.,CTR,6,Alpes-Maritimes,Agent d'assurances,https://www.hatvp.fr/pages_nominatives/tribuiani-cyril-30321,#313567,
PA793342,Martin (Alpes-Maritimes),Alexandra,PO845425,DR,Droite Républicaine,DR,Mme,AMT,8,Alpes-Maritimes,Employé civil et agent de service de la fonction publique,https://www.hatvp.fr/pages_nominatives/martin-(alpes-maritimes)-alexandra,#8CB0DC,
PA793354,Mélin,Joëlle,PO845401,RN,Rassemblement National,RN,Mme,JME,9,Bouches-du-Rhône,Médecin expert judiciaire,https://www.hatvp.fr/pages_nominatives/melin-joelle,#313567,
PA793362,Gonzalez,José,PO845401,RN,Rassemblement National,RN,M.,JGO,10,Bouches-du-Rhône,Ancien employé,https://www.hatvp.fr/pages_nominatives/gonzalez-jose-24144,#313567,
PA793374,Baubry,Romain,PO845401,RN,Rassemblement National,RN,M.,RBA,15,Bouches-du-Rhône,Policier et militaire,https://www.hatvp.fr/pages_nominatives/baubry-romain-24174,#313567,
PA793382,Taché,Emmanuel,PO845401,RN,Rassemblement National,RN,M.,ETA,16,Bouches-du-Rhône,Cadre de la fonction publique,https://www.hatvp.fr/pages_nominatives/tache-emmanuel-24318,#313567,
PA793394,Delaporte,Arthur,PO845419,SOC,Socialistes et apparentés,SOC,M.,ADE,2,Calvados,"Professeur, profession scientifique",https://www.hatvp.fr/pages_nominatives/delaporte-arthur-24229,#F5B4CE,
PA793398,Patrier-Leitus,Jérémie,PO845470,HOR,Horizons & Indépendants,HOR,M.,JPI,3,Calvados,Cadre de la fonction publique,https://www.hatvp.fr/pages_nominatives/patrier-leitus-jeremie-24284,#B5E2F9,
PA793432,Allisio,Franck,PO845401,RN,Rassemblement National,RN,M.,FAL,12,Bouches-du-Rhône,Profession libérale,https://www.hatvp.fr/pages_nominatives/allisio-franck-24180,#313567,
PA793444,Bompard,Manuel,PO845413,LFI-NFP,La France insoumise - Nouveau Front Populaire,LFI-NFP,M.,MBO,4,Bouches-du-Rhône,Ingénieur,https://www.hatvp.fr/pages_nominatives/bompard-manuel-16003,#C00D0D,
PA793452,Davi,Hendrik,PO845439,ECOS,Écologiste et Social,EcoS,M.,HDA,5,Bouches-du-Rhône,"Professeur, profession scientifique",https://www.hatvp.fr/pages_nominatives/davi-hendrik-24305,#77AA79,
PA793464,Delogu,Sébastien,PO845413,LFI-NFP,La France insoumise - Nouveau Front Populaire,LFI-NFP,M.,SDL,7,Bouches-du-Rhône,Sans profession,https://www.hatvp.fr/pages_nominatives/delogu-sebastien-24179,#C00D0D,
PA793508,Brigand,Hubert,PO845425,DR,Droite Républicaine,DR,M.,HBI,4,Côte-d'Or,Ancienne profession intermédiaire,https://www.hatvp.fr/pages_nominatives/brigand-hubert-22438,#8CB0DC,
PA793520,Cosson,Mickaël,PO845454,DEM,Les Démocrates,Dem,M.,MCO,1,Côtes-d'Armor,Chargé d'opérations urbanisme,https://www.hatvp.fr/pages_nominatives/cosson-mickael-18183,#F07E26,
PA793532,Lepvraud,Murielle,PO845413,LFI-NFP,La France insoumise - Nouveau Front Populaire,LFI-NFP,Mme,MLV,4,Côtes-d'Armor,Employé administratif d'entreprise,https://www.hatvp.fr/pages_nominatives/lepvraud-murielle-24168,#C00D0D,
PA793548,Colombier,Caroline,PO845401,RN,Rassemblement National,RN,Mme,CCO,3,Charente,Ancienne avocate / Ancien cadre,https://www.hatvp.fr/pages_nominatives/colombier-caroline-24233,#313567,
PA793556,Gervais,Sabine,PO845454,DEM,Les Démocrates,Dem,Mme,SGER,1,Charente-Maritime,Infirmière puéricultrice,https://www.hatvp.fr/pages_nominatives/gervais-sabine-30436,#F07E26,
PA793572,Plassard,Christophe,PO845470,HOR,Horizons & Indépendants,HOR,M.,CPL,5,Charente-Maritime,Profession libérale,https://www.hatvp.fr/pages_nominatives/plassard-christophe-24298,#B5E2F9,
PA793592,Grangier,Géraldine,PO845401,RN,Rassemblement National,RN,Mme,GGA,4,Doubs,Profession intermédiaire administrative de la fonction publique,https://www.hatvp.fr/pages_nominatives/grangier-geraldine-24345,#313567,
PA793608,Levavasseur,Katiana,PO845401,RN,Rassemblement National,RN,Mme,KLV,2,Eure,Ouvrier de type industriel,https://www.hatvp.fr/pages_nominatives/levavasseur-katiana-24133,#313567,
PA793616,Mauvieux,Kévin,PO845401,RN,Rassemblement National,RN,M.,KMA,3,Eure,Conseiller en assurance,https://www.hatvp.fr/pages_nominatives/mauvieux-kevin-24160,#313567,
PA793624,Brun,Philippe,PO845419,SOC,Socialistes et apparentés,SOC,M.,PBR,4,Eure,Magistrat administratif,https://www.hatvp.fr/pages_nominatives/brun-philippe-24275,#F5B4CE,
PA793632,Houssin,Timothée,PO845401,RN,Rassemblement National,RN,M.,THO,5,Eure,Cadre,https://www.hatvp.fr/pages_nominatives/houssin-timothee-24241,#313567,
PA793656,Pollet,Lisette,PO845401,RN,Rassemblement National,RN,Mme,LPO,2,Drôme,Ouvrier qualifié de type industriel,https://www.hatvp.fr/pages_nominatives/pollet-lisette-24138,#313567,
PA793664,Pochon,Marie,PO845439,ECOS,Écologiste et Social,EcoS,Mme,MPC,3,Drôme,Responsable associative,https://www.hatvp.fr/pages_nominatives/pochon-marie-24145,#77AA79,
PA793672,Loir,Christine,PO845401,RN,Rassemblement National,RN,Mme,CLO,1,Eure,Profession intermédiaire de la santé et du travail social,https://www.hatvp.fr/pages_nominatives/loir-christine-24283,#313567,
PA793696,Muller,Serge,PO845401,RN,Rassemblement National,RN,M.,SMU,2,Dordogne,Profession intermédiaire de la santé et du travail social,https://www.hatvp.fr/pages_nominatives/muller-serge-24188,#313567,
PA793708,Peytavie,Sébastien,PO845439,ECOS,Écologiste et Social,EcoS,M.,SPY,4,Dordogne,Profession intermédiaire de la santé et du travail social,https://www.hatvp.fr/pages_nominatives/peytavie-sebastien-24183,#77AA79,
PA793716,Croizier,Laurent,PO845454,DEM,Les Démocrates,Dem,M.,LCR,1,Doubs,"Professeur des écoles, instituteur et assimilé",https://www.hatvp.fr/pages_nominatives/croizier-laurent-24166,#F07E26,
PA793736,Clouet,Hadrien,PO845413,LFI-NFP,La France insoumise - Nouveau Front Populaire,LFI-NFP,M.,HCL,1,Haute-Garonne,Sociologue,https://www.hatvp.fr/pages_nominatives/clouet-hadrien-24301,#C00D0D,
PA793744,Stambach-Terrenoir,Anne,PO845413,LFI-NFP,La France insoumise - Nouveau Front Populaire,LFI-NFP,Mme,AST,2,Haute-Garonne,Professeure de piano,https://www.hatvp.fr/pages_nominatives/stambach-terrenoir-anne-24282,#C00D0D,
PA793756,Piquemal,François,PO845413,LFI-NFP,La France insoumise - Nouveau Front Populaire,LFI-NFP,M.,FPI,4,Haute-Garonne,Enseignant,https://www.hatvp.fr/pages_nominatives/piquemal-francois-24200,#C00D0D,
PA793772,Bex,Christophe,PO845413,LFI-NFP,La France insoumise - Nouveau Front Populaire,LFI-NFP,M.,CBE,7,Haute-Garonne,Retraité,https://www.hatvp.fr/pages_nominatives/bex-christophe-24294,#C00D0D,
PA793780,Arrighi,Christine,PO845439,ECOS,Écologiste et Social,EcoS,Mme,CAR,9,Haute-Garonne,Ancien cadre,https://www.hatvp.fr/pages_nominatives/arrighi-christine-24260,#77AA79,
PA793796,Taupiac,David,PO845485,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,M.,DTA,2,Gers,Consultant aéronautique,https://www.hatvp.fr/pages_nominatives/taupiac-david-24308,#FFD96F,
PA793816,Thomin,Mélanie,PO845419,SOC,Socialistes et apparentés,SOC,Mme,MTH,6,Finistère,"Professeur, profession scientifique",https://www.hatvp.fr/pages_nominatives/thomin-melanie-24161,#F5B4CE,
